id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_week,is_weekend,total_active_minutes,sedentary_ratio,activity_level
2022484408,2016-04-22,12954,9.32999992370605,9.32999992370605,0,4.42999982833862,0.419999986886978,4.46999979019165,0,52,10,273,1105,2638,Fri,Weekday,335,0.7673611111111112,High
2022484408,2016-04-23,6001,4.21000003814697,4.21000003814697,0,0,0,4.21000003814697,0,0,0,249,1191,2069,Sat,Weekend,249,0.8270833333333333,Moderate
2022484408,2016-04-24,13481,10.2799997329712,10.2799997329712,0,4.55000019073486,1.14999997615814,4.57999992370605,0,37,26,216,1161,2529,Sun,Weekend,279,0.80625,High
2022484408,2016-04-25,11369,8.01000022888184,8.01000022888184,0,3.32999992370605,0.219999998807907,4.46000003814697,0,44,8,217,1171,2470,Mon,Weekday,269,0.8131944444444444,High
2022484408,2016-04-26,10119,7.19000005722046,7.19000005722046,0,1.42999994754791,0.660000026226044,5.1100001335144,0,55,24,275,1086,2793,Tue,Weekday,354,0.7541666666666667,High
2022484408,2016-04-27,10159,7.13000011444092,7.13000011444092,0,1.03999996185303,0.970000028610229,5.11999988555908,0,19,20,282,1119,2463,Wed,Weekday,321,0.7770833333333333,High
2022484408,2016-04-28,10140,7.11999988555908,7.11999988555908,0,0.409999996423721,1.33000004291534,5.3899998664856,0,6,20,291,1123,2296,Thu,Weekday,317,0.7798611111111111,High
2022484408,2016-04-29,10245,7.19000005722046,7.19000005722046,0,0.479999989271164,1.21000003814697,5.5,0,21,40,281,1098,2611,Fri,Weekday,342,0.7625,High
2022484408,2016-04-30,18387,12.9099998474121,12.9099998474121,0,0.939999997615814,1.39999997615814,10.5699996948242,0,13,23,361,1043,2732,Sat,Weekend,397,0.7243055555555555,High
2022484408,2016-05-01,10538,7.40000009536743,7.40000009536743,0,1.94000005722046,0.959999978542328,4.5,0,25,28,245,1142,2380,Sun,Weekend,298,0.7930555555555555,High
2022484408,2016-05-02,10379,7.28999996185303,7.28999996185303,0,2.60999989509583,0.340000003576279,4.32999992370605,0,36,8,277,1119,2473,Mon,Weekday,321,0.7770833333333333,High
2022484408,2016-05-03,12183,8.73999977111816,8.73999977111816,0,3.99000000953674,0.46000000834465,4.28000020980835,0,72,14,250,1104,2752,Tue,Weekday,336,0.7666666666666667,High
2022484408,2016-05-04,11768,8.28999996185303,8.28999996185303,0,2.50999999046326,0.930000007152557,4.84999990463257,0,36,27,272,1105,2649,Wed,Weekday,335,0.7673611111111112,High
2022484408,2016-05-05,11895,8.35000038146973,8.35000038146973,0,2.78999996185303,0.860000014305115,4.69999980926514,0,55,20,253,1112,2609,Thu,Weekday,328,0.7722222222222223,High
2022484408,2016-05-06,10227,7.17999982833862,7.17999982833862,0,1.87000000476837,0.670000016689301,4.6399998664856,0,24,17,295,1104,2498,Fri,Weekday,336,0.7666666666666667,High
2022484408,2016-05-07,6708,4.71000003814697,4.71000003814697,0,1.61000001430511,0.0799999982118607,3.01999998092651,0,20,2,149,1269,1995,Sat,Weekend,171,0.88125,Moderate
2022484408,2016-05-08,3292,2.30999994277954,2.30999994277954,0,0,0,2.30999994277954,0,0,0,135,1305,1848,Sun,Weekend,135,0.90625,Low
2022484408,2016-05-09,13379,9.39000034332275,9.39000034332275,0,2.11999988555908,1.62999999523163,5.6399998664856,0,35,47,297,1061,2709,Mon,Weekday,379,0.7368055555555556,High
2022484408,2016-05-10,12798,8.97999954223633,8.97999954223633,0,2.22000002861023,1.21000003814697,5.55999994277954,0,57,28,271,1084,2797,Tue,Weekday,356,0.7527777777777778,High
2022484408,2016-05-11,13272,9.31999969482422,9.31999969482422,0,4.17999982833862,1.14999997615814,3.99000000953674,0,58,25,224,1133,2544,Wed,Weekday,307,0.7868055555555555,High
2022484408,2016-05-12,9117,6.40999984741211,6.40999984741211,0,1.27999997138977,0.670000016689301,4.44000005722046,0,16,16,236,728,1853,Thu,Weekday,268,0.7309236947791165,Moderate
2026352035,2016-04-12,4414,2.74000000953674,2.74000000953674,0,0.189999997615814,0.349999994039536,2.20000004768372,0,3,8,181,706,1459,Tue,Weekday,192,0.7861915367483296,Low
2026352035,2016-04-13,4993,3.09999990463257,3.09999990463257,0,0,0,3.09999990463257,0,0,0,238,663,1521,Wed,Weekday,238,0.7358490566037735,Low
2026352035,2016-04-14,3335,2.0699999332428,2.0699999332428,0,0,0,2.04999995231628,0,0,0,197,653,1431,Thu,Weekday,197,0.768235294117647,Low
2026352035,2016-04-15,3821,2.36999988555908,2.36999988555908,0,0,0,2.36999988555908,0,0,0,188,687,1444,Fri,Weekday,188,0.7851428571428571,Low
2026352035,2016-04-16,2547,1.58000004291534,1.58000004291534,0,0,0,1.58000004291534,0,0,0,150,728,1373,Sat,Weekend,150,0.8291571753986332,Low
2026352035,2016-04-17,838,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,60,1053,1214,Sun,Weekend,60,0.9460916442048517,Low
2026352035,2016-04-18,3325,2.05999994277954,2.05999994277954,0,0,0,2.05999994277954,0,0,0,182,1062,1419,Mon,Weekday,182,0.8536977491961415,Low
2026352035,2016-04-19,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,Tue,Weekday,141,0.847732181425486,Low
2026352035,2016-04-20,7222,4.48000001907349,4.48000001907349,0,0,0,4.48000001907349,0,0,0,327,623,1667,Wed,Weekday,327,0.6557894736842105,Moderate
2026352035,2016-04-21,2467,1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,153,749,1370,Thu,Weekday,153,0.8303769401330376,Low
2026352035,2016-04-22,2915,1.80999994277954,1.80999994277954,0,0,0,1.80999994277954,0,0,0,162,712,1399,Fri,Weekday,162,0.8146453089244852,Low
2026352035,2016-04-23,12357,7.71000003814697,7.71000003814697,0,0,0,7.71000003814697,0,0,0,432,458,1916,Sat,Weekend,432,0.5146067415730337,High
2026352035,2016-04-24,3490,2.16000008583069,2.16000008583069,0,0,0,2.16000008583069,0,0,0,164,704,1401,Sun,Weekend,164,0.8110599078341014,Low
2026352035,2016-04-25,6017,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,260,821,1576,Mon,Weekday,260,0.759481961147086,Moderate
2026352035,2016-04-26,5933,3.6800000667572,3.6800000667572,0,0,0,3.6800000667572,0,0,0,288,1018,1595,Tue,Weekday,288,0.77947932618683,Moderate
2026352035,2016-04-27,6088,3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,286,586,1593,Wed,Weekday,286,0.6720183486238532,Moderate
2026352035,2016-04-28,6375,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,331,626,1649,Thu,Weekday,331,0.6541274817136886,Moderate
2026352035,2016-04-29,7604,4.71000003814697,4.71000003814697,0,0,0,4.71000003814697,0,0,0,352,492,1692,Fri,Weekday,352,0.5829383886255924,Moderate
2026352035,2016-04-30,4729,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,233,594,1506,Sat,Weekend,233,0.7182587666263603,Low
2026352035,2016-05-01,3609,2.27999997138977,2.27999997138977,0,0,0,2.27999997138977,0,0,0,191,716,1447,Sun,Weekend,191,0.7894156560088202,Low
2026352035,2016-05-02,7018,4.34999990463257,4.34999990463257,0,0,0,4.34999990463257,0,0,0,355,716,1690,Mon,Weekday,355,0.6685340802987861,Moderate
2026352035,2016-05-03,5992,3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,304,981,1604,Tue,Weekday,304,0.7634241245136186,Moderate
2026352035,2016-05-04,6564,4.07000017166138,4.07000017166138,0,0,0,4.07000017166138,0,0,0,345,530,1658,Wed,Weekday,345,0.6057142857142858,Moderate
2026352035,2016-05-05,12167,7.53999996185303,7.53999996185303,0,0,0,7.53999996185303,0,0,0,475,479,1926,Thu,Weekday,475,0.5020964360587002,High
2026352035,2016-05-06,8198,5.07999992370605,5.07999992370605,0,0,0,5.07999992370605,0,0,0,383,511,1736,Fri,Weekday,383,0.5715883668903803,Moderate
2026352035,2016-05-07,4193,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,229,665,1491,Sat,Weekend,229,0.743847874720358,Low
2026352035,2016-05-08,5528,3.45000004768372,3.45000004768372,0,0,0,3.45000004768372,0,0,0,258,610,1555,Sun,Weekend,258,0.7027649769585254,Moderate
2026352035,2016-05-09,10685,6.61999988555908,6.61999988555908,0,0,0,6.59999990463257,0,0,0,401,543,1869,Mon,Weekday,401,0.5752118644067796,High
2026352035,2016-05-10,254,0.159999996423721,0.159999996423721,0,0,0,0.159999996423721,0,0,0,17,1002,1141,Tue,Weekday,17,0.9833169774288518,Low
2026352035,2016-05-11,8580,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,330,569,1698,Wed,Weekday,330,0.6329254727474972,Moderate
2026352035,2016-05-12,8891,5.51000022888184,5.51000022888184,0,0,0,5.51000022888184,0,0,0,343,330,1364,Thu,Weekday,343,0.4903417533432392,Moderate
2320127002,2016-04-12,10725,7.48999977111816,7.48999977111816,0,1.16999995708466,0.310000002384186,6.01000022888184,0,13,9,306,1112,2124,Tue,Weekday,328,0.7722222222222223,High
2320127002,2016-04-13,7275,4.90000009536743,4.90000009536743,0,0,0,4.90000009536743,0,0,0,335,1105,2003,Wed,Weekday,335,0.7673611111111112,Moderate
2320127002,2016-04-14,3973,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,191,1249,1696,Thu,Weekday,191,0.8673611111111111,Low
2320127002,2016-04-15,5205,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,245,1195,1801,Fri,Weekday,245,0.8298611111111112,Moderate
2320127002,2016-04-16,5057,3.41000008583069,3.41000008583069,0,0,0,3.40000009536743,0,0,0,195,1245,1724,Sat,Weekend,195,0.8645833333333334,Moderate
2320127002,2016-04-17,6198,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,249,1191,1852,Sun,Weekend,249,0.8270833333333333,Moderate
2320127002,2016-04-18,6559,4.42000007629395,4.42000007629395,0,0,0.259999990463257,4.1399998664856,0,0,7,260,1173,1905,Mon,Weekday,267,0.8145833333333333,Moderate
2320127002,2016-04-19,5997,4.03999996185303,4.03999996185303,0,0,0.379999995231628,3.66000008583069,0,0,11,228,1201,1811,Tue,Weekday,239,0.8340277777777778,Moderate
2320127002,2016-04-20,7192,4.84999990463257,4.84999990463257,0,0,0.490000009536743,4.34000015258789,0,0,11,283,1146,1922,Wed,Weekday,294,0.7958333333333333,Moderate
2320127002,2016-04-21,3404,2.28999996185303,2.28999996185303,0,0.0599999986588955,0.419999986886978,1.80999994277954,0,1,10,127,1302,1610,Thu,Weekday,138,0.9041666666666667,Low
2320127002,2016-04-22,5583,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,266,1174,1851,Fri,Weekday,266,0.8152777777777778,Moderate
2320127002,2016-04-23,5079,3.42000007629395,3.42000007629395,0,0,0,3.42000007629395,0,0,0,242,1129,1804,Sat,Weekend,242,0.8234865061998541,Moderate
2320127002,2016-04-24,4165,2.80999994277954,2.80999994277954,0,0,0,2.79999995231628,0,0,0,204,1236,1725,Sun,Weekend,204,0.8583333333333333,Low
2320127002,2016-04-25,3588,2.42000007629395,2.42000007629395,0,0.230000004172325,0.200000002980232,1.99000000953674,0,3,5,152,1280,1654,Mon,Weekday,160,0.8888888888888888,Low
2320127002,2016-04-26,3409,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,147,1293,1632,Tue,Weekday,147,0.8979166666666667,Low
2320127002,2016-04-27,1715,1.1599999666214,1.1599999666214,0,0,0,1.1599999666214,0,0,0,82,1358,1481,Wed,Weekday,82,0.9430555555555555,Low
2320127002,2016-04-28,1532,1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,76,1364,1473,Thu,Weekday,76,0.9472222222222222,Low
2320127002,2016-04-29,924,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,45,1395,1410,Fri,Weekday,45,0.96875,Low
2320127002,2016-04-30,4571,3.07999992370605,3.07999992370605,0,0,0,3.0699999332428,0,0,0,234,1206,1779,Sat,Weekend,234,0.8375,Low
2320127002,2016-05-01,772,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,40,1400,1403,Sun,Weekend,40,0.9722222222222222,Low
2320127002,2016-05-02,3634,2.45000004768372,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,0,5,6,123,1306,1613,Mon,Weekday,134,0.9069444444444444,Low
2320127002,2016-05-03,7443,5.01999998092651,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,0,20,10,206,1204,1878,Tue,Weekday,236,0.8361111111111111,Moderate
2320127002,2016-05-04,1201,0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,52,1388,1426,Wed,Weekday,52,0.9638888888888889,Low
2320127002,2016-05-05,5202,3.50999999046326,3.50999999046326,0,0,0.389999985694885,3.10999989509583,0,0,11,223,1206,1780,Thu,Weekday,234,0.8375,Moderate
2320127002,2016-05-06,4878,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,204,1236,1742,Fri,Weekday,204,0.8583333333333333,Low
2320127002,2016-05-07,7379,4.96999979019165,4.96999979019165,0,0,0,4.96999979019165,0,0,0,319,1121,1972,Sat,Weekend,319,0.7784722222222222,Moderate
2320127002,2016-05-08,5161,3.48000001907349,3.48000001907349,0,0,0,3.47000002861023,0,0,0,247,1193,1821,Sun,Weekend,247,0.8284722222222223,Moderate
2320127002,2016-05-09,3090,2.07999992370605,2.07999992370605,0,0,0,2.07999992370605,0,0,0,145,1295,1630,Mon,Weekday,145,0.8993055555555556,Low
2320127002,2016-05-10,6227,4.19999980926514,4.19999980926514,0,0,0,4.19999980926514,0,0,0,290,1150,1899,Tue,Weekday,290,0.7986111111111112,Moderate
2320127002,2016-05-11,6424,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,300,1140,1903,Wed,Weekday,300,0.7916666666666666,Moderate
2320127002,2016-05-12,2661,1.78999996185303,1.78999996185303,0,0,0,1.78999996185303,0,0,0,128,830,1125,Thu,Weekday,128,0.8663883089770354,Low
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,0,2,0.620000004768372,4.19999980926514,0,28,13,320,964,2344,Tue,Weekday,361,0.7275471698113207,High
2347167796,2016-04-13,10352,7.01000022888184,7.01000022888184,0,1.6599999666214,1.94000005722046,3.41000008583069,0,19,32,195,676,2038,Wed,Weekday,246,0.7331887201735358,High
2347167796,2016-04-14,10129,6.69999980926514,6.69999980926514,0,0.0199999995529652,2.74000000953674,3.94000005722046,0,1,48,206,705,2010,Thu,Weekday,255,0.734375,High
2347167796,2016-04-15,10465,6.92000007629395,6.92000007629395,0,0.0700000002980232,1.41999995708466,5.42999982833862,0,1,24,284,720,2133,Fri,Weekday,309,0.6997084548104956,High
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0,5.44999980926514,4.09999990463257,5.53000020980835,0,66,72,268,968,2670,Sat,Weekend,406,0.7045123726346434,High
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,0,1,7,249,508,1882,Sun,Weekend,257,0.6640522875816993,Moderate
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,0,11,16,206,678,1944,Mon,Weekday,233,0.7442371020856202,Moderate
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0,0,0,4.44000005722046,0,0,7,382,648,2346,Tue,Weekday,389,0.6248794599807136,Moderate
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0,0.680000007152557,1.80999994277954,4.78000020980835,0,11,43,269,1011,2198,Wed,Weekday,323,0.7578710644677661,High
2347167796,2016-04-21,10080,6.75,6.75,0,1.85000002384186,1.52999997138977,3.38000011444092,0,23,26,208,761,2048,Thu,Weekday,257,0.7475442043222004,High
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,0,9,27,206,781,1946,Fri,Weekday,242,0.7634408602150538,Moderate
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0,2.77999997138977,1.45000004768372,7.15000009536743,0,32,35,360,591,2629,Sat,Weekend,427,0.5805500982318271,High
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,2187,Sun,Weekend,360,0.6186440677966102,Moderate
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,2095,Mon,Weekday,303,0.6830543933054394,Moderate
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,1861,Tue,Weekday,227,0.7632950990615224,Moderate
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,2194,Wed,Weekday,330,0.6537250786988458,High
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,1854,Thu,Weekday,229,0.7693856998992951,Moderate
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,Fri,Weekday,4,0.3333333333333333,Low
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,0,2,21,356,1061,1982,Tue,Weekday,379,0.7368055555555556,Moderate
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,Wed,Weekday,412,0.7138888888888889,Moderate
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,331,1109,1893,Thu,Weekday,331,0.7701388888888889,Moderate
2873212765,2016-04-15,8482,5.69999980926514,5.69999980926514,0,0,0,5.69000005722046,0.00999999977648258,0,0,448,992,2063,Fri,Weekday,448,0.6888888888888889,Moderate
2873212765,2016-04-16,9685,6.65000009536743,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,1087,2148,Sat,Weekend,353,0.7548611111111111,Moderate
2873212765,2016-04-17,2524,1.70000004768372,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,0,8,160,1272,1529,Sun,Weekend,168,0.8833333333333333,Low
2873212765,2016-04-18,7762,5.23999977111816,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,0,1,6,311,1122,1890,Mon,Weekday,318,0.7791666666666667,Moderate
2873212765,2016-04-19,7948,5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,389,1051,1956,Tue,Weekday,389,0.7298611111111111,Moderate
2873212765,2016-04-20,9202,6.30000019073486,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,1035,2094,Wed,Weekday,405,0.71875,Moderate
2873212765,2016-04-21,8859,5.98000001907349,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,1057,1970,Thu,Weekday,383,0.7340277777777777,Moderate
2873212765,2016-04-22,7286,4.90000009536743,4.90000009536743,0,0.46000000834465,0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,Fri,Weekday,412,0.7138888888888889,Moderate
2873212765,2016-04-23,9317,6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,1077,2021,Sat,Weekend,363,0.7479166666666667,Moderate
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,1203,1898,Sun,Weekend,237,0.8354166666666667,Moderate
2873212765,2016-04-25,7373,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,1081,1907,Mon,Weekday,359,0.7506944444444444,Moderate
2873212765,2016-04-26,8242,5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,1124,1882,Tue,Weekday,316,0.7805555555555556,Moderate
2873212765,2016-04-27,3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,Wed,Weekday,243,0.83125,Low
2873212765,2016-04-28,7913,5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,1192,1835,Thu,Weekday,248,0.8277777777777777,Moderate
2873212765,2016-04-29,7365,4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,1191,1780,Fri,Weekday,249,0.8270833333333333,Moderate
2873212765,2016-04-30,8452,5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,Sat,Weekend,273,0.8104166666666667,Moderate
2873212765,2016-05-01,7399,4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,1219,1739,Sun,Weekend,221,0.8465277777777778,Moderate
2873212765,2016-05-02,7525,5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,Mon,Weekday,341,0.7631944444444444,Moderate
2873212765,2016-05-03,7412,4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,Tue,Weekday,370,0.7430555555555556,Moderate
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,1020,2015,Wed,Weekday,420,0.7083333333333334,Moderate
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,0,13,23,311,1093,1971,Thu,Weekday,347,0.7590277777777777,Moderate
2873212765,2016-05-06,7063,4.75,4.75,0,0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,1065,1910,Fri,Weekday,375,0.7395833333333334,Moderate
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,0,75,11,52,1302,1897,Sat,Weekend,138,0.9041666666666667,Low
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0,2.90000009536743,0,2.64000010490417,0,46,0,326,1068,2096,Sun,Weekend,372,0.7416666666666667,Moderate
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0,0,0,5.19000005722046,0,0,0,345,1095,1906,Mon,Weekday,345,0.7604166666666666,Moderate
2873212765,2016-05-10,8275,5.55999994277954,5.55999994277954,0,0,0,5.55000019073486,0.00999999977648258,0,0,373,1067,1962,Tue,Weekday,373,0.7409722222222223,Moderate
2873212765,2016-05-11,6440,4.32999992370605,4.32999992370605,0,0,0,4.32000017166138,0.00999999977648258,0,0,319,1121,1826,Wed,Weekday,319,0.7784722222222222,Moderate
2873212765,2016-05-12,7566,5.1100001335144,5.1100001335144,0,0,0,5.1100001335144,0,0,0,268,720,1431,Thu,Weekday,268,0.728744939271255,Moderate
3372868164,2016-04-12,4747,3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,Tue,Weekday,280,0.8055555555555556,Low
3372868164,2016-04-13,9715,6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,Wed,Weekday,395,0.7256944444444444,Moderate
3372868164,2016-04-14,8844,6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,Thu,Weekday,401,0.7215277777777778,Moderate
3372868164,2016-04-15,7451,5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,Fri,Weekday,335,0.7673611111111112,Moderate
3372868164,2016-04-16,6905,4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,Sat,Weekend,356,0.7527777777777778,Moderate
3372868164,2016-04-17,8199,5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,Sun,Weekend,335,0.7673611111111112,Moderate
3372868164,2016-04-18,6798,4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,1070,2014,Mon,Weekday,370,0.7430555555555556,Moderate
3372868164,2016-04-19,7711,5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,Tue,Weekday,376,0.7388888888888889,Moderate
3372868164,2016-04-20,4880,3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,Wed,Weekday,292,0.7972222222222223,Low
3372868164,2016-04-21,8857,6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,Thu,Weekday,403,0.7201388888888889,Moderate
3372868164,2016-04-22,3843,2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,Fri,Weekday,206,0.8569444444444444,Low
3372868164,2016-04-23,7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,Sat,Weekend,325,0.7743055555555556,Moderate
3372868164,2016-04-24,6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,Sun,Weekend,313,0.7826388888888889,Moderate
3372868164,2016-04-25,5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,Mon,Weekday,416,0.7111111111111111,Moderate
3372868164,2016-04-26,8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,Tue,Weekday,357,0.7520833333333333,Moderate
3372868164,2016-04-27,7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,Wed,Weekday,383,0.7340277777777777,Moderate
3372868164,2016-04-28,5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,Thu,Weekday,385,0.7326388888888888,Moderate
3372868164,2016-04-29,9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,Fri,Weekday,402,0.7208333333333333,Moderate
3372868164,2016-04-30,5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,Sat,Weekend,321,0.7770833333333333,Moderate
3372868164,2016-05-01,3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,Sun,Weekend,172,0.8303747534516766,Low
3977333714,2016-04-12,8856,5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,1450,Tue,Weekday,194,0.800205973223481,Moderate
3977333714,2016-04-13,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,Wed,Weekday,230,0.766260162601626,High
3977333714,2016-04-14,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,Thu,Weekday,242,0.7679769894534996,Moderate
3977333714,2016-04-15,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,Fri,Weekday,240,0.7285067873303167,Moderate
